,Date,State,Confirmed,Deceased,Recovered,State_Name
77,01-Aug-20,WB,2589,48,2143,West Bengal
78,01-Jul-20,AN,3,0,5,Andaman and Nicobar Islands
79,01-Jul-20,AP,657,6,477,Andhra Pradesh
80,01-Jul-20,AR,4,0,4,Arunachal Pradesh
81,01-Jul-20,AS,548,0,184,Assam
82,01-Jul-20,BR,216,5,267,Bihar
83,01-Jul-20,CH,6,0,3,Chandigarh
84,01-Jul-20,CT,82,1,53,Chhattisgarh
85,01-Jul-20,DD,0,0,0,Daman and Diu
86,01-Jul-20,DL,2442,61,1644,Delhi
87,01-Jul-20,DN,16,0,27,Dadra and Nagar Haveli and Daman and Diu
88,01-Jul-20,GA,72,1,74,Goa
89,01-Jul-20,GJ,675,21,368,Gujarat
90,01-Jul-20,HP,26,0,42,Himachal Pradesh
91,01-Jul-20,HR,393,4,527,Haryana
92,01-Jul-20,JH,35,0,47,Jharkhand
93,01-Jul-20,JK,198,4,134,Jammu and Kashmir
94,01-Jul-20,KA,1272,7,145,Karnataka
95,01-Jul-20,KL,151,1,132,Kerala
96,01-Jul-20,LA,17,0,46,Ladakh
97,01-Jul-20,LD,0,0,0,Lakshadweep
98,01-Jul-20,MH,5537,198,2243,Maharashtra
99,01-Jul-20,ML,2,0,0,Meghalaya
100,01-Jul-20,MN,26,0,26,Manipur
101,01-Jul-20,MP,268,9,260,Madhya Pradesh
102,01-Jul-20,MZ,0,0,1,Mizoram
103,01-Jul-20,NL,42,0,14,Nagaland
104,01-Jul-20,OR,251,1,164,Odisha
105,01-Jul-20,PB,100,5,122,Punjab
106,01-Jul-20,PY,25,0,29,Puducherry
107,01-Jul-20,RJ,304,8,354,Rajasthan
108,01-Jul-20,SK,1,0,2,Sikkim
109,01-Jul-20,TG,1018,7,788,Telangana
110,01-Jul-20,TN,3882,63,2852,Tamil Nadu
111,01-Jul-20,TR,8,0,1,Tripura
112,01-Jul-20,TT,19429,438,12064,Total
113,01-Jul-20,UN,-89,0,0,State Unassigned
114,01-Jul-20,UP,564,21,545,Uttar Pradesh
115,01-Jul-20,UT,66,0,86,Uttarakhand
116,01-Jul-20,WB,611,15,398,West Bengal
117,01-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
118,01-Jun-20,AP,105,2,34,Andhra Pradesh
119,01-Jun-20,AR,18,0,0,Arunachal Pradesh
120,01-Jun-20,AS,146,0,99,Assam
121,01-Jun-20,BR,138,0,221,Bihar
122,01-Jun-20,CH,4,0,15,Chandigarh
123,01-Jun-20,CT,49,0,7,Chhattisgarh
124,01-Jun-20,DD,0,0,0,Daman and Diu
125,01-Jun-20,DL,990,50,268,Delhi
126,01-Jun-20,DN,1,0,0,Dadra and Nagar Haveli and Daman and Diu
127,01-Jun-20,GA,2,0,6,Goa
128,01-Jun-20,GJ,423,25,861,Gujarat
129,01-Jun-20,HP,9,0,2,Himachal Pradesh
130,01-Jun-20,HR,265,1,7,Haryana
131,01-Jun-20,JH,26,0,40,Jharkhand
132,01-Jun-20,JK,155,3,19,Jammu and Kashmir
133,01-Jun-20,KA,187,1,100,Karnataka
134,01-Jun-20,KL,57,1,18,Kerala
135,01-Jun-20,LA,0,0,0,Ladakh
136,01-Jun-20,LD,0,0,0,Lakshadweep
137,01-Jun-20,MH,2358,76,779,Maharashtra
138,01-Jun-20,ML,1,0,0,Meghalaya
139,01-Jun-20,MN,12,0,0,Manipur
140,01-Jun-20,MP,194,8,161,Madhya Pradesh
141,01-Jun-20,MZ,0,0,0,Mizoram
142,01-Jun-20,NL,0,0,0,Nagaland
143,01-Jun-20,OR,156,0,119,Odisha
144,01-Jun-20,PB,38,-1,13,Punjab
145,01-Jun-20,PY,9,0,0,Puducherry
146,01-Jun-20,RJ,269,5,181,Rajasthan
147,01-Jun-20,SK,0,0,0,Sikkim
148,01-Jun-20,TG,94,6,63,Telangana
149,01-Jun-20,TN,1162,11,413,Tamil Nadu
150,01-Jun-20,TR,107,0,0,Tripura
151,01-Jun-20,TT,7723,201,3882,Total
152,01-Jun-20,UN,139,0,0,State Unassigned
153,01-Jun-20,UP,286,5,187,Uttar Pradesh
154,01-Jun-20,UT,52,0,120,Uttarakhand
155,01-Jun-20,WB,271,8,149,West Bengal
156,01-May-20,AN,0,0,0,Andaman and Nicobar Islands
157,01-May-20,AP,60,2,82,Andhra Pradesh
158,01-May-20,AR,0,0,0,Arunachal Pradesh
159,01-May-20,AS,0,0,4,Assam
160,01-May-20,BR,41,1,14,Bihar
161,01-May-20,CH,14,0,0,Chandigarh
162,01-May-20,CT,3,0,0,Chhattisgarh
163,01-May-20,DD,0,0,0,Daman and Diu
164,01-May-20,DL,223,2,73,Delhi
165,01-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
166,01-May-20,GA,0,0,0,Goa
167,01-May-20,GJ,326,22,123,Gujarat
168,01-May-20,HP,0,0,2,Himachal Pradesh
169,01-May-20,HR,18,0,6,Haryana
170,01-May-20,JH,3,0,2,Jharkhand
171,01-May-20,JK,25,0,31,Jammu and Kashmir
172,01-May-20,KA,24,0,22,Karnataka
173,01-May-20,KL,0,0,9,Kerala
174,01-May-20,LA,0,0,0,Ladakh
175,01-May-20,LD,0,0,0,Lakshadweep
176,01-May-20,MH,1008,26,106,Maharashtra
177,01-May-20,ML,0,0,10,Meghalaya
178,01-May-20,MN,0,0,0,Manipur
179,01-May-20,MP,90,8,42,Madhya Pradesh
180,01-May-20,MZ,0,0,0,Mizoram
181,01-May-20,NL,0,0,0,Nagaland
182,01-May-20,OR,11,0,14,Odisha
183,01-May-20,PB,105,0,4,Punjab
184,01-May-20,PY,0,0,0,Puducherry
185,01-May-20,RJ,82,4,223,Rajasthan
186,01-May-20,SK,0,0,0,Sikkim
187,01-May-20,TG,6,0,22,Telangana
188,01-May-20,TN,203,1,54,Tamil Nadu
189,01-May-20,TR,0,0,0,Tripura
190,01-May-20,TT,2396,77,962,Total
191,01-May-20,UN,0,0,0,State Unassigned
192,01-May-20,UP,117,2,103,Uttar Pradesh
193,01-May-20,UT,0,1,1,Uttarakhand
194,01-May-20,WB,37,8,15,West Bengal
195,01-Oct-20,AN,13,0,15,Andaman and Nicobar Islands
196,01-Oct-20,AP,6751,41,7297,Andhra Pradesh
197,01-Oct-20,AR,224,0,159,Arunachal Pradesh
198,01-Oct-20,AS,1585,14,1904,Assam
199,01-Oct-20,BR,1370,2,1242,Bihar
200,01-Oct-20,CH,119,2,196,Chandigarh
201,01-Oct-20,CT,2551,29,2981,Chhattisgarh
202,01-Oct-20,DD,0,0,0,Daman and Diu
203,01-Oct-20,DL,3037,40,3167,Delhi
204,01-Oct-20,DN,14,0,10,Dadra and Nagar Haveli and Daman and Diu
205,01-Oct-20,GA,524,12,400,Goa
206,01-Oct-20,GJ,1350,10,1334,Gujarat
207,01-Oct-20,HP,243,9,218,Himachal Pradesh
208,01-Oct-20,HR,1313,20,2161,Haryana
209,01-Oct-20,JH,1013,8,1119,Jharkhand
210,01-Oct-20,JK,1093,17,1680,Jammu and Kashmir
211,01-Oct-20,KA,10070,130,7144,Karnataka
212,01-Oct-20,KL,8135,29,2828,Kerala
213,01-Oct-20,LA,91,3,85,Ladakh
214,01-Oct-20,LD,0,0,0,Lakshadweep
215,01-Oct-20,MH,16476,394,16104,Maharashtra
216,01-Oct-20,ML,163,2,26,Meghalaya
217,01-Oct-20,MN,128,1,181,Manipur
218,01-Oct-20,MP,2041,20,2545,Madhya Pradesh
219,01-Oct-20,MZ,32,0,123,Mizoram
220,01-Oct-20,NL,81,0,74,Nagaland
221,01-Oct-20,OR,3615,17,4380,Odisha
222,01-Oct-20,PB,1265,45,2271,Punjab
223,01-Oct-20,PY,480,4,431,Puducherry
224,01-Oct-20,RJ,2193,14,1953,Rajasthan
225,01-Oct-20,SK,38,3,72,Sikkim
226,01-Oct-20,TG,2214,8,2474,Telangana
227,01-Oct-20,TN,5688,66,5516,Tamil Nadu
228,01-Oct-20,TR,332,6,400,Tripura
229,01-Oct-20,TT,81784,1099,78731,Total
230,01-Oct-20,UN,0,0,0,State Unassigned
231,01-Oct-20,UP,4019,80,4444,Uttar Pradesh
232,01-Oct-20,UT,248,14,801,Uttarakhand
233,01-Oct-20,WB,3275,59,2996,West Bengal
234,01-Sep-20,AN,28,0,67,Andaman and Nicobar Islands
235,01-Sep-20,AP,10368,84,9350,Andhra Pradesh
236,01-Sep-20,AR,100,0,94,Arunachal Pradesh
237,01-Sep-20,AS,2684,9,1434,Assam
238,01-Sep-20,BR,1928,15,2029,Bihar
239,01-Sep-20,CH,204,1,120,Chandigarh
240,01-Sep-20,CT,1884,10,578,Chhattisgarh
241,01-Sep-20,DD,0,0,0,Daman and Diu
242,01-Sep-20,DL,2312,18,1050,Delhi
243,01-Sep-20,DN,19,0,41,Dadra and Nagar Haveli and Daman and Diu
244,01-Sep-20,GA,588,2,273,Goa
245,01-Sep-20,GJ,1310,14,1131,Gujarat
246,01-Sep-20,HP,139,4,173,Himachal Pradesh
247,01-Sep-20,HR,1694,17,1163,Haryana
248,01-Sep-20,JH,2177,11,1006,Jharkhand
249,01-Sep-20,JK,525,14,469,Jammu and Kashmir
250,01-Sep-20,KA,9058,0,5159,Karnataka
251,01-Sep-20,KL,1140,4,2111,Kerala
252,01-Sep-20,LA,52,1,104,Ladakh
253,01-Sep-20,LD,0,0,0,Lakshadweep
254,01-Sep-20,MH,15765,320,10978,Maharashtra
255,01-Sep-20,ML,72,2,73,Meghalaya
256,01-Sep-20,MN,130,1,120,Manipur
257,01-Sep-20,MP,1525,32,1335,Madhya Pradesh
258,01-Sep-20,MZ,1,0,21,Mizoram
259,01-Sep-20,NL,53,0,133,Nagaland
260,01-Sep-20,OR,3025,11,3484,Odisha
261,01-Sep-20,PB,1516,59,1120,Punjab
262,01-Sep-20,PY,355,12,341,Puducherry
263,01-Sep-20,RJ,1470,13,1312,Rajasthan
264,01-Sep-20,SK,18,1,12,Sikkim
265,01-Sep-20,TG,2734,9,2325,Telangana
266,01-Sep-20,TN,5928,96,6031,Tamil Nadu
267,01-Sep-20,TR,509,10,221,Tripura
268,01-Sep-20,TT,78168,892,62145,Total
269,01-Sep-20,UN,0,0,0,State Unassigned
270,01-Sep-20,UP,5343,56,4537,Uttar Pradesh
271,01-Sep-20,UT,571,11,404,Uttarakhand
272,01-Sep-20,WB,2943,55,3346,West Bengal
273,02-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
274,02-Apr-20,AP,38,0,0,Andhra Pradesh
275,02-Apr-20,AR,1,0,0,Arunachal Pradesh
276,02-Apr-20,AS,0,0,0,Assam
277,02-Apr-20,BR,5,0,3,Bihar
278,02-Apr-20,CH,1,0,0,Chandigarh
279,02-Apr-20,CT,0,0,1,Chhattisgarh
280,02-Apr-20,DD,0,0,0,Daman and Diu
281,02-Apr-20,DL,141,2,2,Delhi
282,02-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
283,02-Apr-20,GA,0,0,0,Goa
284,02-Apr-20,GJ,1,1,5,Gujarat
285,02-Apr-20,HP,3,0,0,Himachal Pradesh
286,02-Apr-20,HR,6,0,0,Haryana
287,02-Apr-20,JH,1,0,0,Jharkhand
288,02-Apr-20,JK,8,0,1,Jammu and Kashmir
289,02-Apr-20,KA,14,0,2,Karnataka
290,02-Apr-20,KL,21,0,2,Kerala
291,02-Apr-20,LA,0,0,0,Ladakh
292,02-Apr-20,LD,0,0,0,Lakshadweep
293,02-Apr-20,MH,88,8,3,Maharashtra
294,02-Apr-20,ML,0,0,0,Meghalaya
295,02-Apr-20,MN,1,0,0,Manipur
296,02-Apr-20,MP,9,2,0,Madhya Pradesh
297,02-Apr-20,MZ,0,0,0,Mizoram
298,02-Apr-20,NL,0,0,0,Nagaland
299,02-Apr-20,OR,0,0,0,Odisha
300,02-Apr-20,PB,1,1,0,Punjab
301,02-Apr-20,PY,2,0,0,Puducherry
302,02-Apr-20,RJ,13,0,0,Rajasthan
303,02-Apr-20,SK,0,0,0,Sikkim
304,02-Apr-20,TG,27,0,3,Telangana
305,02-Apr-20,TN,75,0,0,Tamil Nadu
306,02-Apr-20,TR,0,0,0,Tripura
307,02-Apr-20,TT,486,14,22,Total
308,02-Apr-20,UN,0,0,0,State Unassigned
309,02-Apr-20,UP,11,0,0,Uttar Pradesh
310,02-Apr-20,UT,3,0,0,Uttarakhand
311,02-Apr-20,WB,16,0,0,West Bengal
312,02-Aug-20,AN,98,1,16,Andaman and Nicobar Islands
313,02-Aug-20,AP,8555,67,6272,Andhra Pradesh
314,02-Aug-20,AR,24,0,27,Arunachal Pradesh
315,02-Aug-20,AS,1178,4,942,Assam
316,02-Aug-20,BR,2762,10,1164,Bihar
317,02-Aug-20,CH,38,1,15,Chandigarh
318,02-Aug-20,CT,181,3,381,Chhattisgarh
319,02-Aug-20,DD,0,0,0,Daman and Diu
320,02-Aug-20,DL,961,15,1186,Delhi
321,02-Aug-20,DN,55,0,49,Dadra and Nagar Haveli and Daman and Diu
322,02-Aug-20,GA,337,5,230,Goa
323,02-Aug-20,GJ,1101,22,805,Gujarat
324,02-Aug-20,HP,69,0,57,Himachal Pradesh
325,02-Aug-20,HR,761,5,610,Haryana
326,02-Aug-20,JH,455,4,169,Jharkhand
327,02-Aug-20,JK,444,8,256,Jammu and Kashmir
328,02-Aug-20,KA,5532,84,4077,Karnataka
329,02-Aug-20,KL,1169,1,688,Kerala
330,02-Aug-20,LA,4,0,0,Ladakh
331,02-Aug-20,LD,0,0,0,Lakshadweep
332,02-Aug-20,MH,9509,260,9926,Maharashtra
333,02-Aug-20,ML,18,0,12,Meghalaya
334,02-Aug-20,MN,75,1,38,Manipur
335,02-Aug-20,MP,921,10,581,Madhya Pradesh
336,02-Aug-20,MZ,57,0,5,Mizoram
337,02-Aug-20,NL,104,0,8,Nagaland
338,02-Aug-20,OR,1434,11,681,Odisha
339,02-Aug-20,PB,790,18,391,Punjab
340,02-Aug-20,PY,200,1,111,Puducherry
341,02-Aug-20,RJ,1167,12,548,Rajasthan
342,02-Aug-20,SK,8,0,20,Sikkim
343,02-Aug-20,TG,1891,10,1088,Telangana
344,02-Aug-20,TN,5875,98,5517,Tamil Nadu
345,02-Aug-20,TR,141,4,142,Tripura
346,02-Aug-20,TT,52672,760,40355,Total
347,02-Aug-20,UN,0,0,0,State Unassigned
348,02-Aug-20,UP,3873,53,2023,Uttar Pradesh
349,02-Aug-20,UT,146,3,107,Uttarakhand
350,02-Aug-20,WB,2739,49,2213,West Bengal
351,02-Jul-20,AN,9,0,1,Andaman and Nicobar Islands
352,02-Jul-20,AP,845,5,325,Andhra Pradesh
353,02-Jul-20,AR,37,0,5,Arunachal Pradesh
354,02-Jul-20,AS,479,2,275,Assam
355,02-Jul-20,BR,478,5,183,Bihar
356,02-Jul-20,CH,4,0,22,Chandigarh
357,02-Jul-20,CT,73,0,59,Chhattisgarh
358,02-Jul-20,DD,0,0,0,Daman and Diu
359,02-Jul-20,DL,2373,61,3015,Delhi
360,02-Jul-20,DN,25,0,3,Dadra and Nagar Haveli and Daman and Diu
361,02-Jul-20,GA,95,0,64,Goa
362,02-Jul-20,GJ,681,19,563,Gujarat
363,02-Jul-20,HP,35,0,15,Himachal Pradesh
364,02-Jul-20,HR,568,11,520,Haryana
365,02-Jul-20,JH,60,0,57,Jharkhand
366,02-Jul-20,JK,154,10,118,Jammu and Kashmir
367,02-Jul-20,KA,1502,19,271,Karnataka
368,02-Jul-20,KL,160,0,202,Kerala
369,02-Jul-20,LA,1,0,35,Ladakh
370,02-Jul-20,LD,0,0,0,Lakshadweep
371,02-Jul-20,MH,6328,125,8018,Maharashtra
372,02-Jul-20,ML,3,0,1,Meghalaya
373,02-Jul-20,MN,19,0,37,Manipur
374,02-Jul-20,MP,245,8,160,Madhya Pradesh
375,02-Jul-20,MZ,2,0,3,Mizoram
376,02-Jul-20,NL,34,0,15,Nagaland
377,02-Jul-20,OR,229,2,149,Odisha
378,02-Jul-20,PB,116,3,155,Punjab
379,02-Jul-20,PY,63,0,30,Puducherry
380,02-Jul-20,RJ,350,9,374,Rajasthan
381,02-Jul-20,SK,12,0,0,Sikkim
382,02-Jul-20,TG,1213,8,987,Telangana
383,02-Jul-20,TN,4343,57,3095,Tamil Nadu
384,02-Jul-20,TR,39,0,53,Tripura
385,02-Jul-20,TT,21947,378,19999,Total
386,02-Jul-20,UN,-83,0,0,State Unassigned
387,02-Jul-20,UP,769,17,592,Uttar Pradesh
388,02-Jul-20,UT,37,1,88,Uttarakhand
389,02-Jul-20,WB,649,16,509,West Bengal
390,02-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
391,02-Jun-20,AP,115,0,40,Andhra Pradesh
392,02-Jun-20,AR,2,0,0,Arunachal Pradesh
393,02-Jun-20,AS,74,0,53,Assam
394,02-Jun-20,BR,151,1,62,Bihar
395,02-Jun-20,CH,4,1,0,Chandigarh
396,02-Jun-20,CT,15,1,9,Chhattisgarh
397,02-Jun-20,DD,0,0,0,Daman and Diu
398,02-Jun-20,DL,1298,33,497,Delhi
399,02-Jun-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
400,02-Jun-20,GA,6,0,7,Goa
401,02-Jun-20,GJ,415,29,1114,Gujarat
402,02-Jun-20,HP,5,0,18,Himachal Pradesh
403,02-Jun-20,HR,296,2,14,Haryana
404,02-Jun-20,JH,61,0,0,Jharkhand
405,02-Jun-20,JK,117,2,7,Jammu and Kashmir
406,02-Jun-20,KA,388,0,75,Karnataka
407,02-Jun-20,KL,86,1,19,Kerala
408,02-Jun-20,LA,4,1,0,Ladakh
409,02-Jun-20,LD,0,0,0,Lakshadweep
410,02-Jun-20,MH,2287,103,1225,Maharashtra
411,02-Jun-20,ML,2,0,0,Meghalaya
412,02-Jun-20,MN,6,0,3,Manipur
413,02-Jun-20,MP,137,6,218,Madhya Pradesh
414,02-Jun-20,MZ,12,0,0,Mizoram
415,02-Jun-20,NL,6,0,0,Nagaland
416,02-Jun-20,OR,141,0,80,Odisha
417,02-Jun-20,PB,41,2,17,Punjab
418,02-Jun-20,PY,0,0,0,Puducherry
419,02-Jun-20,RJ,273,4,222,Rajasthan
420,02-Jun-20,SK,0,0,0,Sikkim
421,02-Jun-20,TG,99,4,35,Telangana
422,02-Jun-20,TN,1091,13,536,Tamil Nadu
423,02-Jun-20,TR,48,0,0,Tripura
424,02-Jun-20,TT,8812,222,4531,Total
425,02-Jun-20,UN,784,0,0,State Unassigned
426,02-Jun-20,UP,368,7,146,Uttar Pradesh
427,02-Jun-20,UT,84,2,30,Uttarakhand
428,02-Jun-20,WB,396,10,104,West Bengal
429,02-May-20,AN,0,0,10,Andaman and Nicobar Islands
430,02-May-20,AP,62,0,38,Andhra Pradesh
431,02-May-20,AR,0,0,0,Arunachal Pradesh
432,02-May-20,AS,0,0,0,Assam
433,02-May-20,BR,15,1,19,Bihar
434,02-May-20,CH,6,0,1,Chandigarh
435,02-May-20,CT,0,0,0,Chhattisgarh
436,02-May-20,DD,0,0,0,Daman and Diu
437,02-May-20,DL,384,3,89,Delhi
438,02-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
439,02-May-20,GA,0,0,0,Goa
440,02-May-20,GJ,333,26,160,Gujarat
441,02-May-20,HP,0,0,3,Himachal Pradesh
442,02-May-20,HR,19,1,1,Haryana
443,02-May-20,JH,2,0,1,Jharkhand
444,02-May-20,JK,27,0,7,Jammu and Kashmir
445,02-May-20,KA,12,3,20,Karnataka
446,02-May-20,KL,2,0,8,Kerala
447,02-May-20,LA,1,0,0,Ladakh
448,02-May-20,LD,0,0,0,Lakshadweep
449,02-May-20,MH,790,36,121,Maharashtra
450,02-May-20,ML,0,0,0,Meghalaya
451,02-May-20,MN,0,0,0,Manipur
452,02-May-20,MP,73,6,100,Madhya Pradesh
453,02-May-20,MZ,0,0,0,Mizoram
454,02-May-20,NL,0,0,0,Nagaland
455,02-May-20,OR,6,0,1,Odisha
456,02-May-20,PB,187,0,4,Punjab
457,02-May-20,PY,1,0,0,Puducherry
458,02-May-20,RJ,106,6,126,Rajasthan
459,02-May-20,SK,0,0,0,Sikkim
460,02-May-20,TG,17,1,35,Telangana
461,02-May-20,TN,231,1,29,Tamil Nadu
462,02-May-20,TR,2,0,0,Tripura
463,02-May-20,TT,2564,92,831,Total
464,02-May-20,UN,0,0,0,State Unassigned
465,02-May-20,UP,159,1,44,Uttar Pradesh
466,02-May-20,UT,2,0,2,Uttarakhand
467,02-May-20,WB,127,7,12,West Bengal
468,02-Oct-20,AN,10,0,8,Andaman and Nicobar Islands
469,02-Oct-20,AP,6555,31,7485,Andhra Pradesh
470,02-Oct-20,AR,200,2,134,Arunachal Pradesh
471,02-Oct-20,AS,1416,10,1441,Assam
472,02-Oct-20,BR,1431,4,1497,Bihar
473,02-Oct-20,CH,155,5,153,Chandigarh
474,02-Oct-20,CT,2637,16,3396,Chhattisgarh
475,02-Oct-20,DD,0,0,0,Daman and Diu
476,02-Oct-20,DL,2920,37,3171,Delhi
477,02-Oct-20,DN,7,0,20,Dadra and Nagar Haveli and Daman and Diu
478,02-Oct-20,GA,513,2,479,Goa
479,02-Oct-20,GJ,1310,15,1250,Gujarat
480,02-Oct-20,HP,235,7,388,Himachal Pradesh
481,02-Oct-20,HR,1476,23,1678,Haryana
482,02-Oct-20,JH,736,8,967,Jharkhand
483,02-Oct-20,JK,1090,14,1400,Jammu and Kashmir
484,02-Oct-20,KA,8793,125,7094,Karnataka
485,02-Oct-20,KL,9258,20,4092,Kerala
486,02-Oct-20,LA,69,0,42,Ladakh
487,02-Oct-20,LD,0,0,0,Lakshadweep
488,02-Oct-20,MH,15591,424,13294,Maharashtra
489,02-Oct-20,ML,231,1,225,Meghalaya
490,02-Oct-20,MN,286,1,351,Manipur
491,02-Oct-20,MP,2019,36,2332,Madhya Pradesh
492,02-Oct-20,MZ,31,0,15,Mizoram
493,02-Oct-20,NL,74,0,67,Nagaland
494,02-Oct-20,OR,3600,16,4048,Odisha
495,02-Oct-20,PB,1062,50,1840,Punjab
496,02-Oct-20,PY,510,7,443,Puducherry
497,02-Oct-20,RJ,2211,16,2060,Rajasthan
498,02-Oct-20,SK,42,1,34,Sikkim
499,02-Oct-20,TG,2009,10,2437,Telangana
500,02-Oct-20,TN,5595,67,5603,Tamil Nadu
501,02-Oct-20,TR,296,3,504,Tripura
502,02-Oct-20,TT,79883,1068,76339,Total
503,02-Oct-20,UN,0,0,0,State Unassigned
504,02-Oct-20,UP,3894,53,5107,Uttar Pradesh
505,02-Oct-20,UT,311,11,340,Uttarakhand
506,02-Oct-20,WB,3310,53,2944,West Bengal
507,02-Sep-20,AN,26,1,44,Andaman and Nicobar Islands
508,02-Sep-20,AP,10392,72,8454,Andhra Pradesh
509,02-Sep-20,AR,148,0,96,Arunachal Pradesh
510,02-Sep-20,AS,3555,8,1834,Assam
511,02-Sep-20,BR,1969,13,1803,Bihar
512,02-Sep-20,CH,239,2,119,Chandigarh
513,02-Sep-20,CT,2296,12,653,Chhattisgarh
514,02-Sep-20,DD,0,0,0,Daman and Diu
515,02-Sep-20,DL,2509,19,1858,Delhi
516,02-Sep-20,DN,44,0,17,Dadra and Nagar Haveli and Daman and Diu
517,02-Sep-20,GA,636,10,209,Goa
518,02-Sep-20,GJ,1305,12,1141,Gujarat
519,02-Sep-20,HP,161,1,69,Himachal Pradesh
520,02-Sep-20,HR,1792,15,1040,Haryana
521,02-Sep-20,JH,1029,10,1598,Jharkhand
522,02-Sep-20,JK,641,15,595,Jammu and Kashmir
523,02-Sep-20,KA,9860,0,6287,Karnataka
524,02-Sep-20,KL,1547,7,2129,Kerala
525,02-Sep-20,LA,52,0,29,Ladakh
526,02-Sep-20,LD,0,0,0,Lakshadweep
527,02-Sep-20,MH,17433,292,13959,Maharashtra
528,02-Sep-20,ML,77,1,83,Meghalaya
529,02-Sep-20,MN,125,0,157,Manipur
530,02-Sep-20,MP,1424,27,1132,Madhya Pradesh
531,02-Sep-20,MZ,8,0,49,Mizoram
532,02-Sep-20,NL,14,0,22,Nagaland
533,02-Sep-20,OR,3219,11,3303,Odisha
534,02-Sep-20,PB,1481,106,1595,Punjab
535,02-Sep-20,PY,391,13,293,Puducherry
536,02-Sep-20,RJ,1511,12,2550,Rajasthan
537,02-Sep-20,SK,34,0,23,Sikkim
538,02-Sep-20,TG,2892,10,2240,Telangana
539,02-Sep-20,TN,5990,98,5891,Tamil Nadu
540,02-Sep-20,TR,566,5,193,Tripura
541,02-Sep-20,TT,82860,913,67874,Total
542,02-Sep-20,UN,0,0,0,State Unassigned
543,02-Sep-20,UP,5682,74,4687,Uttar Pradesh
544,02-Sep-20,UT,836,11,425,Uttarakhand
545,02-Sep-20,WB,2976,56,3297,West Bengal
546,03-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
547,03-Apr-20,AP,15,1,0,Andhra Pradesh
548,03-Apr-20,AR,0,0,0,Arunachal Pradesh
549,03-Apr-20,AS,7,0,0,Assam
550,03-Apr-20,BR,2,0,0,Bihar
551,03-Apr-20,CH,0,0,0,Chandigarh
552,03-Apr-20,CT,0,0,0,Chhattisgarh
553,03-Apr-20,DD,0,0,0,Daman and Diu
554,03-Apr-20,DL,93,2,0,Delhi
555,03-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
556,03-Apr-20,GA,1,0,0,Goa
557,03-Apr-20,GJ,7,2,0,Gujarat
558,03-Apr-20,HP,0,1,0,Himachal Pradesh
559,03-Apr-20,HR,9,0,0,Haryana
560,03-Apr-20,JH,0,0,0,Jharkhand
561,03-Apr-20,JK,5,0,0,Jammu and Kashmir
562,03-Apr-20,KA,4,1,0,Karnataka
563,03-Apr-20,KL,9,0,14,Kerala
564,03-Apr-20,LA,1,0,0,Ladakh
565,03-Apr-20,LD,0,0,0,Lakshadweep
566,03-Apr-20,MH,64,5,8,Maharashtra
567,03-Apr-20,ML,0,0,0,Meghalaya
568,03-Apr-20,MN,0,0,0,Manipur
569,03-Apr-20,MP,47,0,0,Madhya Pradesh
570,03-Apr-20,MZ,0,0,0,Mizoram
571,03-Apr-20,NL,0,0,0,Nagaland
572,03-Apr-20,OR,15,0,1,Odisha
573,03-Apr-20,PB,6,0,0,Punjab
574,03-Apr-20,PY,0,0,0,Puducherry
575,03-Apr-20,RJ,46,0,0,Rajasthan
576,03-Apr-20,SK,0,0,0,Sikkim
577,03-Apr-20,TG,75,2,15,Telangana
578,03-Apr-20,TN,102,0,0,Tamil Nadu
579,03-Apr-20,TR,0,0,0,Tripura
580,03-Apr-20,TT,560,14,38,Total
581,03-Apr-20,UN,0,0,0,State Unassigned
582,03-Apr-20,UP,46,0,0,Uttar Pradesh
583,03-Apr-20,UT,6,0,0,Uttarakhand
584,03-Apr-20,WB,0,0,0,West Bengal
585,03-Aug-20,AN,96,2,21,Andaman and Nicobar Islands
586,03-Aug-20,AP,7822,63,5786,Andhra Pradesh
587,03-Aug-20,AR,60,0,67,Arunachal Pradesh
588,03-Aug-20,AS,2371,4,1044,Assam
589,03-Aug-20,BR,2297,14,1871,Bihar
590,03-Aug-20,CH,43,0,8,Chandigarh
591,03-Aug-20,CT,212,3,265,Chhattisgarh
592,03-Aug-20,DD,0,0,0,Daman and Diu
593,03-Aug-20,DL,805,17,937,Delhi
594,03-Aug-20,DN,35,0,62,Dadra and Nagar Haveli and Daman and Diu
595,03-Aug-20,GA,286,3,208,Goa
596,03-Aug-20,GJ,1009,22,974,Gujarat
597,03-Aug-20,HP,115,0,99,Himachal Pradesh
598,03-Aug-20,HR,654,7,780,Haryana
599,03-Aug-20,JH,941,7,112,Jharkhand
600,03-Aug-20,JK,590,11,905,Jammu and Kashmir
601,03-Aug-20,KA,4752,98,4775,Karnataka
